Product_ID,Category,Price,Date,Season,Market_Trend_Index,Competitor_Activity_Score,Consumer_Confidence_Index,Product_Specification_1,Product_Specification_2,Sales_Volume
1679,Laptop,55.11,2009-05-23,Spring,-0.09887640421,0.7008723908,79.4984151,Spec_C,Lightweight,69
1247,Accessories,97.89,2009-05-24,Spring,-0.3361731393,0.135755951,76.85705013,Spec_B,High-Resolution,159
1559,Tablet,103.99,2009-05-24,Spring,0.3827123664,0.1561906681,79.38122618,Spec_A,Long-Battery-Life,40
1127,Laptop,143.72,2009-05-24,Spring,0.205382032,-2.299157185,73.05885103,Spec_A,Long-Battery-Life,68
1147,Tablet,166.15,2009-05-24,Spring,-0.9850519173,-0.123158102,72.31364201,Spec_C,High-Resolution,87
1118,Laptop,139.75,2009-05-24,Spring,-1.87533097,0.2020716107,48.73083014,Spec_C,High-Resolution,116
1382,Laptop,164.54,2009-05-24,Spring,-1.155830963,0.9009088618,62.50234804,Spec_B,High-Resolution,95
1412,Smartphone,134.5,2009-05-24,Spring,-0.7500509741,0.9827688746,89.56943796,Spec_C,Lightweight,37
1664,Laptop,80.34,2009-05-24,Spring,-0.2330594993,-0.1557609531,65.88157917,Spec_B,High-Resolution,161
1584,Laptop,157.48,2009-05-24,Spring,2.838237578,0.7633333216,61.86711717,Spec_C,Long-Battery-Life,59
1363,Accessories,121.82,2009-05-24,Spring,0.5097355036,1.310360798,77.08550624,Spec_C,High-Resolution,124
1509,Accessories,46.2,2009-05-24,Spring,0.2951388372,0.3512534684,48.74506604,Spec_A,Long-Battery-Life,126
1137,Laptop,159.51,2009-05-24,Spring,0.9494026679,1.120383595,49.3082768,Spec_C,Lightweight,112
1175,Accessories,134.96,2009-05-24,Spring,-0.8077462461,-0.5284212196,72.939654,Spec_B,High-Resolution,168
1289,Laptop,95.25,2009-05-24,Spring,0.348820776,0.1941556996,72.4727241,Spec_A,Lightweight,163
1481,Accessories,46.23,2009-05-24,Spring,-0.7007023268,0.8134844911,81.87207228,Spec_C,Lightweight,66
1019,Accessories,50.52,2009-05-24,Spring,0.7912621017,0.6257356088,49.90110984,Spec_C,High-Resolution,66
1195,Laptop,90.02,2009-05-24,Spring,-0.4195280166,0.236063109,51.92761192,Spec_B,Lightweight,98
1330,Tablet,71.13,2009-05-24,Spring,0.2255908208,-2.022350089,50.11218052,Spec_B,Long-Battery-Life,127
1175,Laptop,134.96,2009-05-24,Spring,0.8849434717,0.9183086527,98.58159887,Spec_C,High-Resolution,168
1449,Laptop,77.76,2009-05-24,Spring,-0.329729204,-0.752636942,62.58790582,Spec_B,High-Resolution,91
1354,Tablet,89.49,2009-05-24,Spring,-1.343490229,1.115026161,67.09458333,Spec_A,Lightweight,94
1499,Accessories,84.98,2009-05-24,Spring,-1.604454058,-0.2176823415,49.04043563,Spec_A,Long-Battery-Life,153
1141,Smartphone,109.17,2009-05-24,Spring,0.3832961448,-1.761039645,51.59668931,Spec_C,High-Resolution,85
1093,Smartphone,119.43,2009-05-24,Spring,0.5655280717,0.7803345209,75.02773375,Spec_C,High-Resolution,71
1239,Smartphone,153.35,2009-05-24,Spring,0.498449638,0.4765831742,44.08122977,Spec_A,Lightweight,97
1205,Tablet,52.0,2009-05-24,Spring,1.078832002,-0.5173743166,65.9879732,Spec_C,Long-Battery-Life,112
1560,Laptop,138.69,2009-05-24,Spring,-1.552508774,-0.9456828969,79.93483693,Spec_C,High-Resolution,91
1433,Laptop,83.7,2009-05-24,Spring,-0.9653760389,0.4122550229,65.56824131,Spec_A,Long-Battery-Life,109
1245,Tablet,88.17,2009-05-24,Spring,-0.2667275055,0.7222393422,70.38283488,Spec_B,Long-Battery-Life,71
1317,Tablet,94.65,2009-05-24,Spring,1.110366136,-0.7470296352,56.29372799,Spec_B,Lightweight,107
1295,Tablet,112.37,2009-05-24,Spring,1.294228919,-0.3577713922,58.81815576,Spec_C,Lightweight,72
1640,Accessories,59.73,2009-05-24,Spring,1.348867447,-1.400993096,51.2810032,Spec_A,High-Resolution,98
1282,Smartphone,66.0,2009-05-24,Spring,-0.05125698959,1.424461146,92.09452991,Spec_B,Long-Battery-Life,109
1017,Accessories,74.38,2009-05-24,Spring,0.4082705928,1.152245479,55.95578086,Spec_C,High-Resolution,87
1071,Accessories,144.4,2009-05-24,Spring,1.386528823,0.3237880758,50.72212093,Spec_B,High-Resolution,152
1269,Smartphone,150.6,2009-05-24,Spring,1.620692417,1.504134495,69.64715192,Spec_A,High-Resolution,109
1325,Smartphone,145.64,2009-05-24,Spring,0.6846174894,-0.1974593458,63.40896863,Spec_A,Long-Battery-Life,149
1305,Tablet,119.61,2009-05-24,Spring,-0.3697018893,-1.458730822,61.99818512,Spec_A,Lightweight,118
1451,Smartphone,121.45,2009-05-24,Spring,-1.081247922,-0.6397293067,76.81339459,Spec_B,Long-Battery-Life,86
1007,Tablet,94.93,2009-05-24,Spring,0.5921781875,-1.847948621,82.38854009,Spec_A,High-Resolution,137
1314,Smartphone,158.94,2009-05-25,Spring,-0.6033584182,0.7484238184,50.48076636,Spec_C,Lightweight,138
1103,Laptop,109.89,2009-05-25,Spring,-0.06278125013,-0.6380360875,83.46035411,Spec_C,Lightweight,103
1193,Accessories,115.69,2009-05-25,Spring,-1.347121672,-0.3581792254,78.47056925,Spec_C,Long-Battery-Life,98
1574,Tablet,148.74,2009-05-25,Spring,1.079618724,-0.8672605258,87.98359843,Spec_B,High-Resolution,84
1529,Laptop,153.35,2009-05-25,Spring,-1.274784111,0.4239519966,80.508237,Spec_B,Lightweight,111
1171,Tablet,73.36,2009-05-25,Spring,-0.2504590785,-1.22244536,64.11063665,Spec_A,Lightweight,94
1537,Smartphone,77.31,2009-05-25,Spring,1.022139265,0.2715485578,60.95241686,Spec_C,High-Resolution,83
1251,Laptop,159.14,2009-05-25,Spring,-0.7019476299,-1.295004172,78.44793767,Spec_A,Long-Battery-Life,118
1387,Smartphone,145.96,2009-05-25,Spring,1.441135213,1.251206364,62.23580185,Spec_C,High-Resolution,118
1207,Accessories,132.32,2009-05-25,Spring,-1.850620862,-2.241770622,74.83382465,Spec_A,Lightweight,133
1541,Accessories,153.06,2009-05-25,Spring,-0.8999782918,0.8201173366,82.40181484,Spec_B,Lightweight,65
1629,Tablet,80.12,2009-05-26,Spring,1.038329298,0.6136026904,84.07647687,Spec_A,High-Resolution,159
1416,Laptop,131.26,2009-05-26,Spring,-2.337668953,1.326984075,77.50883659,Spec_B,Lightweight,101
1380,Tablet,84.61,2009-05-26,Spring,0.6578377957,-0.659458093,49.41312497,Spec_A,Long-Battery-Life,126
1144,Accessories,109.7,2009-05-26,Spring,1.138675236,1.531455954,46.47313827,Spec_B,Long-Battery-Life,47
1025,Accessories,99.34,2009-05-26,Spring,0.2098888177,1.529998042,83.17323215,Spec_C,Lightweight,86
1668,Smartphone,81.94,2009-05-26,Spring,-1.867190996,-0.4225091583,54.0443924,Spec_A,High-Resolution,59
1073,Accessories,60.34,2009-05-26,Spring,0.516721682,-0.4223700825,75.96783727,Spec_B,High-Resolution,124
1632,Accessories,172.18,2009-05-26,Spring,0.08377989918,0.6824792506,74.6135999,Spec_B,Long-Battery-Life,77
1093,Tablet,119.43,2009-05-26,Spring,-1.243314587,-0.9638964871,90.27189096,Spec_A,Lightweight,71
1505,Smartphone,138.57,2009-05-26,Spring,-0.05088163571,0.01696460349,52.76075453,Spec_A,High-Resolution,77
1598,Tablet,137.54,2009-05-26,Spring,1.765941512,-0.1932467561,62.21777331,Spec_B,High-Resolution,133
1336,Accessories,109.78,2009-05-26,Spring,0.2775198502,0.7921683434,72.25858664,Spec_B,High-Resolution,74
1425,Tablet,151.79,2009-05-26,Spring,-2.345471332,-0.3194156506,90.49057911,Spec_B,Lightweight,71
1499,Tablet,84.98,2009-05-26,Spring,0.3749839265,-1.689651212,49.67825268,Spec_B,High-Resolution,153
1364,Smartphone,122.1,2009-05-26,Spring,-0.8020579182,-1.643605766,62.03525763,Spec_B,Long-Battery-Life,155
1630,Accessories,109.58,2009-05-26,Spring,0.7230047179,0.8101650881,66.76615235,Spec_B,High-Resolution,114
1199,Tablet,113.58,2009-05-26,Spring,-0.1775012405,-1.03673067,76.15760594,Spec_B,Long-Battery-Life,100
1413,Tablet,76.94,2009-05-26,Spring,-1.455765273,1.561757864,71.98887494,Spec_B,Long-Battery-Life,123
1339,Laptop,66.43,2009-05-26,Spring,-1.640752138,0.3500538485,51.80180733,Spec_C,High-Resolution,67
1659,Tablet,78.97,2009-05-26,Spring,-1.743912748,0.2563068075,87.52210967,Spec_C,Long-Battery-Life,121
1429,Laptop,163.24,2009-05-26,Spring,-0.2369151106,-0.03063824775,53.11561197,Spec_A,Lightweight,91
1139,Accessories,120.6,2009-05-26,Spring,-2.262291592,-0.3273910089,80.17195331,Spec_C,Long-Battery-Life,152
1693,Tablet,102.73,2009-05-26,Spring,-0.4452212761,1.688548395,94.39379984,Spec_C,Lightweight,134
1542,Laptop,167.8,2009-05-26,Spring,-0.714648635,0.5407646242,66.19949287,Spec_B,Long-Battery-Life,133
1057,Tablet,172.42,2009-05-26,Spring,1.297731217,-0.04263748227,50.2746871,Spec_C,High-Resolution,71
1232,Smartphone,121.21,2009-05-26,Spring,0.2249709519,-0.9458748158,83.93653603,Spec_A,Long-Battery-Life,55
1658,Accessories,147.56,2009-05-26,Spring,-2.116308665,1.164885605,82.82675108,Spec_B,High-Resolution,83
1435,Tablet,62.33,2009-05-27,Spring,0.2303931856,0.5862152858,64.54903921,Spec_C,Lightweight,82
1384,Accessories,136.22,2009-05-27,Spring,0.4220758937,-0.26871401,79.99341262,Spec_C,High-Resolution,91
1560,Smartphone,138.69,2009-05-27,Spring,-0.2335794916,0.507359837,51.16570471,Spec_C,High-Resolution,91
1194,Accessories,64.67,2009-05-27,Spring,2.493408927,-0.3573806492,52.13702908,Spec_B,Lightweight,140
1648,Accessories,122.69,2009-05-27,Spring,1.2281505,1.908430359,82.34936603,Spec_A,Long-Battery-Life,153
1534,Accessories,111.0,2009-05-27,Spring,-0.1895438587,0.3192659308,78.04617281,Spec_B,Lightweight,83
1518,Accessories,96.44,2009-05-27,Spring,-2.074431004,0.5635404511,75.26232746,Spec_C,Lightweight,104
1185,Accessories,87.73,2009-05-27,Spring,0.398868545,-1.148480337,81.90442718,Spec_B,High-Resolution,104
1292,Laptop,83.36,2009-05-27,Spring,1.230483428,-1.583645828,90.90226378,Spec_A,High-Resolution,93
1335,Laptop,72.61,2009-05-27,Spring,-0.4611646723,1.163881106,56.85075811,Spec_C,Lightweight,110
1116,Accessories,87.13,2009-05-27,Spring,-0.4245170719,-0.2070692088,50.1262233,Spec_B,High-Resolution,89
1049,Tablet,127.19,2009-05-27,Spring,-1.975060063,0.7140183607,63.1582836,Spec_A,Long-Battery-Life,80
1685,Laptop,166.51,2009-05-27,Spring,0.7593526884,0.0442333869,60.67060004,Spec_A,High-Resolution,125
1082,Accessories,53.76,2009-05-27,Spring,-0.1095742931,1.377354091,56.25523941,Spec_B,Lightweight,76
1333,Accessories,47.93,2009-05-27,Spring,-0.245770064,-0.0318838357,63.39911311,Spec_B,High-Resolution,102
1557,Tablet,153.96,2009-05-27,Spring,-1.125234571,0.04652676376,67.48467166,Spec_B,High-Resolution,140
1335,Laptop,72.61,2009-05-27,Spring,-0.6603783825,-0.4569733549,70.93522365,Spec_A,Lightweight,110
1532,Laptop,120.69,2009-05-27,Spring,-0.02094019905,1.406878955,51.67736328,Spec_B,High-Resolution,54
1221,Smartphone,73.2,2009-05-27,Spring,1.054370106,-0.9784627441,63.6954824,Spec_B,Lightweight,58
1635,Tablet,166.88,2009-05-27,Spring,2.068983933,1.426644567,77.72785364,Spec_A,Lightweight,80
1323,Tablet,47.3,2009-05-27,Spring,-1.086544744,1.308474433,94.61871798,Spec_A,High-Resolution,113
1003,Tablet,161.67,2009-05-27,Spring,1.290460577,0.2114980711,60.04123947,Spec_C,Lightweight,102
1694,Tablet,71.98,2009-05-27,Spring,0.3514911242,-1.02445554,73.31367849,Spec_A,Long-Battery-Life,66
1206,Tablet,126.46,2009-05-27,Spring,0.08044626188,-0.2787031187,87.00890731,Spec_C,Lightweight,98
1040,Tablet,93.28,2009-05-27,Spring,0.007018169231,-0.1724023304,63.06226349,Spec_A,Lightweight,80
1059,Tablet,131.35,2009-05-27,Spring,-0.9952440744,1.056959912,61.14767356,Spec_B,Lightweight,94
1574,Accessories,148.74,2009-05-27,Spring,-1.240906642,-0.1083273287,52.66420386,Spec_A,Long-Battery-Life,84
1644,Smartphone,89.92,2009-05-27,Spring,-0.6691931771,0.1758500259,89.7486397,Spec_A,Lightweight,118
1507,Smartphone,129.75,2009-05-27,Spring,0.4620186547,2.358465663,95.37296842,Spec_B,Lightweight,120
1572,Laptop,116.49,2009-05-27,Spring,0.570620547,0.04280145446,89.80462447,Spec_A,Long-Battery-Life,133
1122,Accessories,151.7,2009-05-27,Spring,-0.112377178,1.149296299,46.39810274,Spec_C,Lightweight,122
1479,Tablet,157.86,2009-05-27,Spring,-0.8064013486,-0.6474850838,91.62143141,Spec_B,Lightweight,92
1619,Accessories,92.84,2009-05-27,Spring,-0.7470795459,0.7011029682,79.38187655,Spec_C,Lightweight,111
1096,Smartphone,51.04,2009-05-27,Spring,0.7818381256,-1.062800582,85.67318497,Spec_B,Lightweight,70
1414,Tablet,126.78,2009-05-27,Spring,-1.262175121,-0.7509586857,97.97572267,Spec_C,Long-Battery-Life,138
1235,Accessories,147.77,2009-05-27,Spring,0.9495859446,-2.103133146,96.73975681,Spec_A,Long-Battery-Life,144
1062,Laptop,67.8,2009-05-27,Spring,1.150118897,-0.986862187,60.52959155,Spec_B,Lightweight,96
1256,Accessories,84.46,2009-05-27,Spring,-1.048871204,-1.660191938,89.32346634,Spec_A,Long-Battery-Life,123
1561,Tablet,131.85,2009-05-27,Spring,0.1717955666,1.936516777,89.51503327,Spec_B,High-Resolution,119
1348,Tablet,100.7,2009-05-27,Spring,0.5813415857,-1.054736233,52.75761191,Spec_A,Long-Battery-Life,120
1671,Tablet,106.07,2009-05-27,Spring,-1.071213224,-0.3107782752,50.75212152,Spec_B,Lightweight,118
1124,Accessories,123.03,2009-05-27,Spring,-0.7165570755,-0.4366634302,53.45965312,Spec_B,Long-Battery-Life,172
1482,Accessories,135.99,2009-05-27,Spring,0.5153663696,-1.269672513,59.10129273,Spec_A,High-Resolution,118
1317,Accessories,94.65,2009-05-28,Spring,0.1375379125,1.546010235,88.72949188,Spec_A,Long-Battery-Life,107
1504,Tablet,121.33,2009-05-28,Spring,0.5213858938,-0.4069501949,49.8706934,Spec_B,High-Resolution,111
1048,Smartphone,76.9,2009-05-28,Spring,-0.6888822407,0.07834395616,67.26548287,Spec_A,Long-Battery-Life,83
1409,Accessories,120.91,2009-05-28,Spring,0.2785579113,0.7174891131,95.84256186,Spec_B,Lightweight,109
1136,Smartphone,46.11,2009-05-28,Spring,1.214721081,1.922120981,62.52983413,Spec_B,Long-Battery-Life,71
1201,Tablet,104.22,2009-05-28,Spring,-1.402291523,-0.1930324562,43.80518538,Spec_B,Lightweight,106
1250,Tablet,105.61,2009-05-28,Spring,0.03183456796,0.08079695848,62.80836322,Spec_C,Lightweight,127
1314,Tablet,158.94,2009-05-28,Spring,-0.6157053557,-0.5009936174,71.73708196,Spec_B,High-Resolution,138
1368,Tablet,115.75,2009-05-28,Spring,-0.599964397,-0.9822367172,76.35000622,Spec_B,Long-Battery-Life,101
1429,Laptop,163.24,2009-05-28,Spring,-0.2774152416,-0.1613012958,71.94333443,Spec_B,Lightweight,91
1480,Tablet,146.46,2009-05-28,Spring,-0.2610082639,-0.5474486991,69.9365343,Spec_B,Lightweight,154
1314,Accessories,158.94,2009-05-28,Spring,-1.224087952,-0.6235196864,41.65135338,Spec_C,Lightweight,138
1500,Smartphone,75.05,2009-05-28,Spring,0.4191091593,-0.3925195225,63.34300729,Spec_A,Long-Battery-Life,100
1355,Tablet,78.48,2009-05-28,Spring,-0.1361627827,0.5041143279,54.14282748,Spec_B,Lightweight,109
1485,Tablet,45.98,2009-05-28,Spring,-1.826688098,-0.3906991838,72.32416274,Spec_A,Long-Battery-Life,44
1211,Laptop,160.98,2009-05-28,Spring,0.1269784806,-1.025218432,90.01048362,Spec_B,Long-Battery-Life,131
1044,Tablet,56.34,2009-05-28,Spring,-0.07316752894,-0.02344729851,67.61113124,Spec_A,Lightweight,86
1541,Accessories,153.06,2009-05-28,Spring,1.222568473,1.269676191,46.88501419,Spec_A,Long-Battery-Life,65
1571,Accessories,68.34,2009-05-28,Spring,0.9813772524,0.1168368468,86.21489282,Spec_A,Long-Battery-Life,81
1583,Laptop,173.45,2009-05-28,Spring,0.3234911458,-0.8661453852,55.43811715,Spec_B,Lightweight,104
1092,Tablet,133.33,2009-05-28,Spring,0.6041998364,0.9043604672,82.11142089,Spec_B,Lightweight,24
1265,Accessories,153.83,2009-05-28,Spring,0.0394437695,-1.189564006,72.80309118,Spec_C,Lightweight,100
1220,Smartphone,98.45,2009-05-29,Spring,-0.03049622713,0.4063750088,78.60901277,Spec_B,Lightweight,173
1442,Accessories,109.16,2009-05-29,Spring,-1.128196881,-0.7722987795,77.22285609,Spec_A,Long-Battery-Life,64
1401,Laptop,146.52,2009-05-29,Spring,-1.681259327,1.195639729,96.13823268,Spec_C,Lightweight,129
1400,Accessories,149.87,2009-05-29,Spring,-0.8895694301,-1.443381005,48.55244344,Spec_C,Long-Battery-Life,139
1576,Accessories,71.99,2009-05-29,Spring,-0.6267679463,-0.485295855,47.63099348,Spec_C,Lightweight,72
1490,Tablet,136.35,2009-05-29,Spring,-0.5918086313,-0.9314783886,76.65365086,Spec_B,Lightweight,80
1485,Tablet,45.98,2009-05-29,Spring,0.123530108,0.2082566931,42.7874071,Spec_C,Long-Battery-Life,44
1470,Accessories,97.25,2009-05-29,Spring,-1.241164376,0.637655171,89.86181281,Spec_C,High-Resolution,122
1574,Smartphone,148.74,2009-05-29,Spring,0.07939230327,1.055751015,47.4619975,Spec_A,Lightweight,84
1682,Smartphone,84.04,2009-05-29,Spring,0.01285309092,-0.4479455207,53.9222148,Spec_B,High-Resolution,64
1445,Smartphone,87.44,2009-05-29,Spring,0.1998062389,0.2683161081,66.9635785,Spec_C,Lightweight,124
1269,Tablet,150.6,2009-05-29,Spring,-0.660664043,-1.427779968,61.88188172,Spec_A,Long-Battery-Life,109
1267,Accessories,81.53,2009-05-29,Spring,0.7387152864,-0.894059161,83.90376476,Spec_A,Lightweight,98
1054,Accessories,79.7,2009-05-29,Spring,-0.1120341013,0.2160475338,45.65617795,Spec_A,High-Resolution,122
1528,Accessories,115.05,2009-05-29,Spring,0.111451504,-0.5236710983,90.89236937,Spec_A,High-Resolution,112
1520,Smartphone,163.67,2009-05-29,Spring,1.277071275,2.59713704,73.02845736,Spec_A,Lightweight,37
1616,Smartphone,119.14,2009-05-29,Spring,-0.2942135116,-1.781159187,89.74691711,Spec_B,Lightweight,128
1059,Laptop,131.35,2009-05-29,Spring,0.4102999124,1.426117468,88.47209575,Spec_C,Lightweight,94
1040,Laptop,93.28,2009-05-29,Spring,-0.3973879922,0.193351428,53.78750274,Spec_C,High-Resolution,80
1237,Tablet,72.43,2009-05-29,Spring,-1.459480545,2.072918735,84.99142636,Spec_B,Lightweight,82
1386,Smartphone,68.58,2009-05-29,Spring,0.3645865475,-1.507747122,61.41209501,Spec_B,Lightweight,149
1606,Accessories,107.01,2009-05-29,Spring,-0.5972457836,1.655438419,71.4578954,Spec_C,High-Resolution,185
1650,Smartphone,82.24,2009-05-29,Spring,0.344954159,-0.0632014518,88.40518168,Spec_C,Long-Battery-Life,148
1300,Tablet,70.92,2009-05-29,Spring,-0.02374872922,-1.694395603,84.30435192,Spec_B,Long-Battery-Life,79
1395,Smartphone,150.56,2009-05-29,Spring,1.194072108,-0.9552244402,47.43724964,Spec_B,Long-Battery-Life,89
1207,Smartphone,132.32,2009-05-29,Spring,0.7232793789,1.570791422,63.89000404,Spec_B,High-Resolution,133
1336,Laptop,109.78,2009-05-29,Spring,-0.7154346455,-0.7444382069,91.56754624,Spec_A,Lightweight,74
1593,Accessories,74.74,2009-05-29,Spring,0.1107336898,-0.65484345,90.27641872,Spec_C,High-Resolution,100
1514,Smartphone,133.36,2009-05-29,Spring,0.7617655549,1.174055101,68.61270292,Spec_B,Lightweight,94
1178,Smartphone,121.45,2009-05-29,Spring,-0.7571740317,-1.062320042,70.66459005,Spec_A,Long-Battery-Life,122
1396,Tablet,93.49,2009-05-29,Spring,0.2845278158,-0.81432495,80.17591894,Spec_C,Lightweight,123
1371,Smartphone,83.42,2009-05-29,Spring,0.9740425815,-0.6715344504,72.26540061,Spec_B,Long-Battery-Life,102
1658,Tablet,147.56,2009-05-29,Spring,1.792832387,-0.06043965144,47.12468301,Spec_B,High-Resolution,83
1318,Tablet,63.06,2009-05-29,Spring,0.8903848731,-0.2851842775,77.00774444,Spec_A,High-Resolution,78
1369,Tablet,67.15,2009-05-29,Spring,-0.5109590598,1.10545599,84.77680323,Spec_C,Long-Battery-Life,61
1384,Accessories,136.22,2009-05-29,Spring,-0.2987717694,-0.5074171756,78.76916884,Spec_A,High-Resolution,91
1062,Smartphone,67.8,2009-05-29,Spring,1.703744066,-1.601871899,58.20003589,Spec_B,Long-Battery-Life,96
1505,Smartphone,138.57,2009-05-29,Spring,-0.8473166402,0.08265582313,52.28510491,Spec_B,High-Resolution,77
1239,Tablet,153.35,2009-05-29,Spring,0.7824615965,-1.213339866,60.49375465,Spec_C,Lightweight,97
1195,Laptop,90.02,2009-05-29,Spring,0.3079802039,0.8205088027,55.59008823,Spec_B,High-Resolution,98
1678,Smartphone,73.66,2009-05-29,Spring,0.9926261658,-0.5917677586,92.9768685,Spec_A,High-Resolution,104
1222,Laptop,146.33,2009-05-29,Spring,-0.01789002495,-0.4735740465,71.24043609,Spec_C,High-Resolution,109
1061,Tablet,145.54,2009-05-29,Spring,-0.5719160974,1.459049846,46.60508094,Spec_B,Long-Battery-Life,153
1129,Laptop,69.82,2009-05-30,Spring,-1.572672742,-0.2607482524,74.22255158,Spec_A,High-Resolution,144
1685,Tablet,166.51,2009-05-30,Spring,-0.1638726423,-1.706199676,72.61941158,Spec_B,Long-Battery-Life,125
1156,Accessories,86.01,2009-05-30,Spring,-0.9816222165,0.04704337028,73.41183866,Spec_B,Lightweight,83
1378,Accessories,152.11,2009-05-30,Spring,-0.344604826,-0.8770140569,54.24247973,Spec_B,Long-Battery-Life,137
1622,Smartphone,90.79,2009-05-30,Spring,1.669343102,0.4068619026,88.45953504,Spec_B,High-Resolution,114
1586,Tablet,135.17,2009-05-30,Spring,-1.636280025,0.80993799,48.91517144,Spec_B,Lightweight,63
1437,Laptop,162.21,2009-05-30,Spring,0.09441316943,0.8448608075,59.25667086,Spec_A,High-Resolution,165
1207,Accessories,132.32,2009-05-30,Spring,-0.2892045534,-0.3907885728,50.36842949,Spec_A,Long-Battery-Life,133
1388,Laptop,65.03,2009-05-30,Spring,-1.767464317,-0.8767693971,44.05420943,Spec_C,Lightweight,79
1480,Accessories,146.46,2009-05-30,Spring,-0.2818225689,-1.765319487,76.04275797,Spec_C,Lightweight,154
1340,Smartphone,97.04,2009-05-30,Spring,-1.3991435,-0.8253365379,47.69658873,Spec_B,Lightweight,68
1340,Tablet,97.04,2009-05-30,Spring,0.9077260224,-1.059126558,59.25415955,Spec_B,Long-Battery-Life,68
1204,Accessories,101.11,2009-05-30,Spring,-0.8660272571,0.7412151371,61.19533215,Spec_A,High-Resolution,117
1161,Accessories,52.2,2009-05-30,Spring,0.7475762607,-1.595346333,69.53623476,Spec_A,Lightweight,64
1540,Tablet,95.66,2009-05-30,Spring,0.6712686137,-0.5684005744,94.36417185,Spec_A,Lightweight,143
1392,Smartphone,143.46,2009-05-30,Spring,-1.453370383,0.7826303517,72.39682904,Spec_B,High-Resolution,85
1677,Tablet,173.48,2009-05-30,Spring,-1.173236552,1.046022734,60.79053376,Spec_B,Lightweight,68
1575,Tablet,143.4,2009-05-31,Spring,0.2589936519,0.1950764379,51.35918713,Spec_B,Long-Battery-Life,78
1534,Smartphone,111.0,2009-05-31,Spring,0.2757906008,-0.5010802243,57.6980346,Spec_B,Lightweight,83
1070,Accessories,76.23,2009-05-31,Spring,0.9817752304,1.878634888,85.07495395,Spec_B,High-Resolution,157
1405,Accessories,146.56,2009-05-31,Spring,-1.454251039,-0.6320795704,65.51846001,Spec_B,Lightweight,88
1608,Accessories,46.26,2009-05-31,Spring,-1.734466134,-0.8936779965,57.79811305,Spec_A,Long-Battery-Life,120
1675,Accessories,80.46,2009-05-31,Spring,0.4677495394,-0.1741320368,68.70547277,Spec_B,High-Resolution,46
1591,Laptop,110.27,2009-05-31,Spring,0.4290059979,0.6324104003,88.78075509,Spec_C,Lightweight,106
1517,Tablet,111.22,2009-05-31,Spring,-1.655149288,1.90794176,94.86481332,Spec_B,Long-Battery-Life,47
1120,Accessories,151.23,2009-05-31,Spring,1.472386808,0.263072269,55.75739095,Spec_C,High-Resolution,81
1690,Tablet,163.06,2009-05-31,Spring,-0.2379241415,-1.571285963,48.35227292,Spec_C,Long-Battery-Life,156
1688,Accessories,106.61,2009-05-31,Spring,-2.208502628,-1.382056475,78.90679396,Spec_C,High-Resolution,107
1217,Smartphone,54.65,2009-05-31,Spring,-0.8498791606,-0.02332143085,77.01850375,Spec_C,High-Resolution,141
1056,Accessories,118.89,2009-05-31,Spring,-0.8877591673,-2.555387689,89.67692134,Spec_B,Long-Battery-Life,45
1366,Tablet,62.9,2009-05-31,Spring,0.1023848343,0.6551661627,89.48746162,Spec_C,Lightweight,135
1504,Accessories,121.33,2009-05-31,Spring,-1.746814215,1.962873399,81.80940163,Spec_B,Lightweight,111
1455,Laptop,75.74,2009-05-31,Spring,-0.7387823287,1.124098539,48.15380775,Spec_B,Long-Battery-Life,82
1104,Laptop,132.2,2009-05-31,Spring,0.3174113119,-0.2609237524,82.36183017,Spec_C,High-Resolution,153
1077,Accessories,138.4,2009-05-31,Spring,-0.5886219528,-1.541404562,68.17791793,Spec_A,Lightweight,43
1230,Accessories,73.05,2009-05-31,Spring,0.360613569,-1.264263256,58.29152859,Spec_A,Long-Battery-Life,117
1258,Smartphone,160.04,2009-05-31,Spring,1.64453313,-1.456406548,51.31967097,Spec_A,Lightweight,95
1264,Smartphone,53.17,2009-05-31,Spring,-1.969572799,-0.3061258162,89.01986111,Spec_B,High-Resolution,149
1331,Tablet,72.59,2009-05-31,Spring,-1.177592294,1.133313495,76.57289331,Spec_A,Long-Battery-Life,107
1182,Tablet,82.56,2009-05-31,Spring,0.2346226719,1.048371178,45.22701005,Spec_C,Long-Battery-Life,85
1550,Smartphone,153.62,2009-05-31,Spring,0.5628344021,0.2722579882,98.10964857,Spec_B,Long-Battery-Life,130
1688,Accessories,106.61,2009-05-31,Spring,-0.9040414307,-0.803132316,46.4451381,Spec_A,Long-Battery-Life,107
1027,Accessories,158.96,2009-05-31,Spring,-0.9507913728,-0.4404986414,77.56120048,Spec_C,Long-Battery-Life,49
1276,Tablet,94.87,2009-05-31,Spring,0.5738653261,0.40477909,73.05688238,Spec_C,High-Resolution,77
1652,Smartphone,148.58,2009-05-31,Spring,0.478029836,-0.2776078342,61.13031525,Spec_A,Lightweight,121
1299,Accessories,87.16,2009-05-31,Spring,-0.1992257567,0.139399659,85.59238672,Spec_A,Lightweight,80
1091,Laptop,93.79,2009-05-31,Spring,-1.53192241,0.6029448932,56.58996979,Spec_B,Lightweight,125
1480,Accessories,146.46,2009-05-31,Spring,1.325324597,0.4879309957,62.85405112,Spec_A,Long-Battery-Life,154
1573,Laptop,72.67,2009-05-31,Spring,0.09612124,-1.63162817,93.64320001,Spec_A,Lightweight,119
